key,text,duration
../data/AMHARIC/data/train/wav/tr_1429_tr15030.wav,ባለፈው እ ትም በ ፕሮ ፌሽና ሎቹ በኩል የሚሰራ ውን ፎርሜሽን ተመልክተ ናል,6.144
../data/AMHARIC/data/train/wav/tr_142_tr02042.wav,የ ኢትዮጵያ ታዳጊ ቡድን የ ሞዛምቢክ አቻው ን አሸንፎ ትላንትና ጠዋት አዲስ አባ ገብቷል,7.168
../data/AMHARIC/data/train/wav/tr_1430_tr15031.wav,እሱ ም ትልቅ ፕሮፌሽናል ሰው ነው,5.76
../data/AMHARIC/data/train/wav/tr_1431_tr15032.wav,እባክዎ ን ከ ዛንዚባር አን ውጣ,4.096
../data/AMHARIC/data/train/wav/tr_1432_tr15033.wav,አንዳንዶቹ ታዋቂ ነቴን ና መወደዴን አይ ፈልጉ ም,4.48
../data/AMHARIC/data/train/wav/tr_1433_tr15034.wav,ባለፈው እትማችን በ ፌዴራል እ ስፖርት ኮሚሽን የሚገኙ በ ፕሮፌሽናል ሳይንስ በ ሲ ፒ ኤ የ ተመደቡ አንድ ደረጃ እድገት እንደሚ ያገኙ መግለጻ ችን ይታወሳ ል,9.728
../data/AMHARIC/data/train/wav/tr_1434_tr15035.wav,በስራ አስኪያጅ ኮሚቴው የሚ ደረጉ ትን ክንውኖች ማወቅ ግዴታ ነበር,6.016
../data/AMHARIC/data/train/wav/tr_1435_tr15036.wav,ዋንኛ ዎቹ ምክትል ፕሬዚዳንቱ አቶ ጸሀዬ ና አቶ ይስሀቅ ታፈረ ነበሩ,6.784
../data/AMHARIC/data/train/wav/tr_1436_tr15037.wav,እንኳ ን ደስ ያለህ ሀይላችን ደስ ብሎ ናል ለ ሳምፕዶሪያ የሚ ጫወተው አርጀንቲና ዊው ኦሪዬላ ክለቡ ከፍተኛ ኢንሹራንስ ገብቶ ለታል,7.936
../data/AMHARIC/data/train/wav/tr_1437_tr15038.wav,እድገት ሲ ባል የምና ቀው ከ ታች ነው,4.224
../data/AMHARIC/data/train/wav/tr_1438_tr15039.wav,ም ን እንደ ተ ባባሉ ግን አላውቅ ም ብሎ በ ተጨማሪ ም በ ዚሁ ጋዜጣ ላይ አቶ ተስፋዬ ገብረየሱስ የኤርትራ ን ዴ ሊ ጌ ሽን ሲያ ና ግሩ የ ኢትዮጵያ ልኡካን ተመልክተ ዋቸዋል,10.368
../data/AMHARIC/data/train/wav/tr_1439_tr15040.wav,የሚ ገርመው የ እኛን ቡድን እንዲ ጫውቱ የሚ መድቡ ዳኞች ብቃቱ ና ልምዱ የ ጐደላቸው ናቸው,6.656
../data/AMHARIC/data/train/wav/tr_143_tr02043.wav,ኢትዮጵያ በ አንሚ ላይ አዲስ ትእዛዝ አ ወጣች,4.224
../data/AMHARIC/data/train/wav/tr_1440_tr15041.wav,ግብጾች ያ ላቸው መግባባት በ እጅጉ እሚ ደነቅ ነው,4.864
../data/AMHARIC/data/train/wav/tr_1441_tr15042.wav,ቱኒዚያ ኖች አንድ ቦታ ተከማች ተው ሜዳው ን በማ ጥበብ ብዙ ኳስ ተበላሽ ቷል,5.76
../data/AMHARIC/data/train/wav/tr_1442_tr15043.wav,ከዚህ ውጪ ሻእቢያ ጋር የ ቀን ተቀን ተግባሮች ስሌት በ ማውጣት መጓዝ እንደማይ ቻል ነው የ ገለጹት,6.912
../data/AMHARIC/data/train/wav/tr_1443_tr15044.wav,እስራኤል ኦርቶዶክስ ኢትዮጵያ ን ን ሀይማኖት አስ ቀይራ እያ ጋዛ ች ነው,5.888
../data/AMHARIC/data/train/wav/tr_1444_tr15045.wav,ያሉ ኝ ምንድነው እሳቸው ማየት ያለብን እንደ አንድ ተራ ሰው ነው,5.504
../data/AMHARIC/data/train/wav/tr_1445_tr15046.wav,ሜክሲኮ ካፌ ቢ ስት ሪያ ና ገሊላ ታሸጉ,4.736
../data/AMHARIC/data/train/wav/tr_1446_tr15047.wav,ለ ወላጆቻቸው መልእክት እንዳ ደርስ ተማጸኑ ኝ,4.352
../data/AMHARIC/data/train/wav/tr_1447_tr15048.wav,የ አሁኑ ባለሙያዎቹ ጉዞ ም ፍሬያማ እንደሚሆን ተስፋ አለ ን,5.632
../data/AMHARIC/data/train/wav/tr_1448_tr15049.wav,የ አዲስ አበባ ዩኒቨርስቲ ተማሪዎች ግቢያቸው ን እየ ለቀቁ መውጣት ጀመሩ,5.376
../data/AMHARIC/data/train/wav/tr_1449_tr15050.wav,ከ ሀያ ሶስት ሺህ በላይ ቤተ እስራዊላ ውያን ከ ኢትዮጵያ ውስጥ ቀር ተዋል,4.48
../data/AMHARIC/data/train/wav/tr_144_tr02044.wav,እናቶች አባቶች ወንድሞች ና እህቶች ያለ ጧሪ ና ተቆርቋሪ ቀር ተዋል,6.016
../data/AMHARIC/data/train/wav/tr_1450_tr15051.wav,የ አለም ባንክ ለ ኢትዮጵያ የ ውሀ ሀብት ልማት መቶ ሚሊዮን ዶላር መደበ,5.248
../data/AMHARIC/data/train/wav/tr_1451_tr15052.wav,የ ኢትዮጵያ ን ባህል ጠንቅቀው እሚ ያውቁ ናቸው,4.608
../data/AMHARIC/data/train/wav/tr_1452_tr15053.wav,ሌላኛው ኢራን ያስተናገደች ው ስምንተኛው የ ሙስሊም ሀገሮች የ መሪዎች ጉባኤ ነበረ,6.4
../data/AMHARIC/data/train/wav/tr_1453_tr15054.wav,መንግስት በበኩሉ ም ን ነገር እንደሚያ ስብ አላወ ቀም,4.992
../data/AMHARIC/data/train/wav/tr_1454_tr15055.wav,የ ኢትዮጵያ ታሪክ ሂደት ውጤት ወይ ስ ተረት,4.992
../data/AMHARIC/data/train/wav/tr_1455_tr15056.wav,በ ዋሽንግተን የ ጦቢያ ሪፖርተር ወደ ለንደን ስልክ ደውሎ ይህ ጉዳይ ቀልድ ያ የ ለ በት ክስተት እንደሆነ ጠይቆ አንዳንድ ኢትዮጵያውያ ን የ ምር ነው ብለዋል,9.984
../data/AMHARIC/data/train/wav/tr_1456_tr15057.wav,ኤርትራ ያን ያኑን ከ ኢትዮጵያ የ ማባረሩ ሂደት እንደ ቀጠለ ሆኖ ሰሞኑ ን አዲስ መመሪያ ም ወቶ ል,7.168
../data/AMHARIC/data/train/wav/tr_1457_tr15058.wav,ጠቅለይ ሚንስትሩ ወደ ሶስቱ ሀገሮች በ ሄዱበት ወቅት ሀምሳ ሰባት ኢትዮጵያውያ ን ነጋዴዎች ማስከተላቸው ታውቋል,7.68
../data/AMHARIC/data/train/wav/tr_1458_tr15059.wav,አንድ ሰው የሚ ሄድ በትን ቦታ ና የሚሰራ ውን ስራ ለ መቆጣጠር እንዲ ያመቻቸው ራሳቸው ከሚያ ቋቁ ሟቸው ማህበራት የ አንዱ አባል እንዲሆን ያስገድ ዱታል,9.6
../data/AMHARIC/data/train/wav/tr_1459_tr15060.wav,አብዛኞቹ በ ኢትዮጵያ ነዋሪ የሆኑ ኤርትራ ተወላጆች ለ ነጻነታቸው ድምጻቸው ን ሰጡ,6.528
../data/AMHARIC/data/train/wav/tr_145_tr02045.wav,በ ላሊበላ ግን ሁሉም ተ ደንቀው ተ ገርመው ና እንደ ተደሰቱ ይናገራሉ,5.888
../data/AMHARIC/data/train/wav/tr_1460_tr15061.wav,ፕሮጀክቶቹ ን ለ ማዘጋጀት ና ለ ማቀነባበር እንዲሁም ጥናቱ ንና ዲዛይኑ ን ተግባራዊ ለማድረግ እንዲቻል ከ ሶስቱ ም ሀገሮች የተውጣጡ ባለሙያዎች ያሉት የ ፕሮጀክት ጽፈት ቤት እንደሚኖር ም በ ሚኒስትሩ ገልጸዋል,13.056
../data/AMHARIC/data/train/wav/tr_1461_tr15062.wav,ክቡር እ ም ክቡራን እ ድምተኞቼ ሰላም ና ጤናው ን የ ገዢዎች ገዢ የ ጌቶች ጌታ የ ሆነው እግዚአብሄር ይ ሰጣችሁ ዘንድ እ ለምነ ዋለሁ,8.192
../data/AMHARIC/data/train/wav/tr_1462_tr15063.wav,የ ኢትዮጵያ ነጻ ፐሬ ስ ጋዜጠኞች ማህበር ፍሪ ሚዲያ ፓይነር አንድ ሺ ዘጠኝ መቶ ዘጠና ዘጠኝ ሽልማት ተሸላሚ ሆነ,8.96
../data/AMHARIC/data/train/wav/tr_1463_tr15064.wav,ይሁን ና የ ሶማሌ ላንድ ና የ ፑንትላንድ እንዲሁም ቀሪዎቹ የ ሶማሊያ አንጃዎች ስለ ኢትዮጵያ በ ቦታው መገኘት ም ሆነ አድርጋ ለች እያደረገች ነው የ ሚባለው ን እንቅስቃሴ አል ተቃወሙ ም,10.496
../data/AMHARIC/data/train/wav/tr_1464_tr15065.wav,ብዙዎች ያ ነከሱ በት ብዙዎች አካለ ስንኩላን የሆኑ በት ና የተሰ ዉ በት ድርጅት ነው,5.888
../data/AMHARIC/data/train/wav/tr_1465_tr15066.wav,ያን ን ሀሳብ ጠቅላይ አዛዡ የሚ ቀበለው ከሆነ እርምጃው ን ለ ማጽደቅ ከ ውሳኔ ሀሳብ ጋር ለ እርስ ብሄሩ ያቀር ባል,7.808
../data/AMHARIC/data/train/wav/tr_1466_tr15067.wav,እንዲሁም የ ኢትዮጵያ ኦሎምፒክ ኮሚፒቴ ለ ኢንተርናሽናል ኦሎምፒክ ኮሚቴ ያ ቀረባቸው ፕሮጀክቶች ተቀባይነት አግኝተው አስፈላጊው ን እገዛ እንዲ ያገኙ አስፈላጊው ን ሁኔታ እ ያመቻቹ ይገኛሉ,11.136
../data/AMHARIC/data/train/wav/tr_1467_tr15068.wav,እነሆ ከ አስር አመት በኋላ ሼህ አላሙዲ ን ያቺ ን ወጣት እዚያ ው የ ተዋወቁ በት ዋሽንግተን ውስጥ በ ደመቀ ሰርግ አገ ቧት,7.296
../data/AMHARIC/data/train/wav/tr_1468_tr15069.wav,ኢትዮጵያ በ አለም ወጣቶች አትሌቲክስ ሻምፒዮና የሶስተኝነት ደርጃ አገኘ ች,6.144
../data/AMHARIC/data/train/wav/tr_1469_tr15070.wav,በ ቅርቡ የ ተደረገው የ ታክስ ቅነሳ በ ፍራፍሬ የሚሰሩ ጭማቂ ዎችን አ ያካትት ም,5.76
../data/AMHARIC/data/train/wav/tr_146_tr02046.wav,የ ኢትዮጵያ መንግስት በ አካባቢው አሉ ብሎ የሚ ጠረጥ ራቸውን ተቃዋሚዎች እንቅስቃሴ ለ መግታት በ ቅርቡ ወደ ሱማሊያ ተጨማሪ ሰራዊቱ ን እንዳስገባ ሲ ሲ አይ የ ተሰኘው ሬድዮ ገልጿ ል,12.032
../data/AMHARIC/data/train/wav/tr_1470_tr15071.wav,ፕሬዚዳንት አብርሀም ሊንከን የ አሜሪካ ባሮች ን እንዴት ነጻ እንዳ ወጡ ለ ሚንሊክ ስነ ግራቸው አለቀሱ,6.656
../data/AMHARIC/data/train/wav/tr_1471_tr15072.wav,ከ ኢትዮጵያዊ ነቴ ቀጥሎ ወሎዬ ነኝ,3.712
../data/AMHARIC/data/train/wav/tr_1472_tr15073.wav,ከ ኢትዮጵያ ን ባሎቻቸው ልጆች የ ወለዱ የኤርትራ ሴቶችን ም ከነ ልጆቻቸው ከ ኤርትራ አባር ረዋል,7.808
../data/AMHARIC/data/train/wav/tr_1473_tr15074.wav,የ ኢጣሊያ ባንኮች የ ኢትዮጵያ ባንኮች በ ቅድሚያ ክፍያ ገንዘብ እንዲያስ ይዙ በ መጠየቅ ላይ መሆናቸው ን የ ታመኑ ምንጮቻችን ለ ሪፖርተር ጋዜጣ ጠቁ መዋል,9.088
../data/AMHARIC/data/train/wav/tr_1474_tr15075.wav,ዲሞክራሲ ና ነጻ መፍትሄ ሊያስገኝ አይችልም,4.224
../data/AMHARIC/data/train/wav/tr_1475_tr15076.wav,ኢትዮጵያ ን በ ጂዳ እስር ቤት እየ ሞቱ ነው,4.352
../data/AMHARIC/data/train/wav/tr_1476_tr15077.wav,በተለይ በ አፍሪካ ቀንድ ሀገሮች የ ሚገኘው የ ገጠር ነዋሪ የ መረጃ ቴክኖሎጂ ን እንዴት አግኝቶ ተጠቃሚ ሊሆን እንደሚ ችል ትኩረት ተሰጥቶ ባቸው ተመክሮ በታል,9.6
../data/AMHARIC/data/train/wav/tr_1477_tr15078.wav,በ ኦሎምፒክ ታሪክ ሁለት ሜዳሊያ በ ማግኘት ብቸኛ ዋ ኢትዮጵያዊ አትሌት የ ሆነችው ጌጤ ዋሚ የ ማእረግ እድገት ይጠብቃ ታል,8.704
../data/AMHARIC/data/train/wav/tr_1478_tr15079.wav,እኛ በ ኤርትራ ተ ታለን ወይም ተ ሞኝ ተ ን አናውቅ ም,3.712
../data/AMHARIC/data/train/wav/tr_1479_tr15080.wav,የ አካባቢው ነዋሪዎች ም አካባቢው ን ለቀው እንደ ተሰደዱ አስረድ ቷል,5.632
../data/AMHARIC/data/train/wav/tr_147_tr02047.wav,የ ተማሪዎቹ አመጽ ቀጥ ሏል ወደ ሌሎች ዩኒቨርስቲ ዎችም ተዛ ም ቷል,5.632
../data/AMHARIC/data/train/wav/tr_1480_tr15081.wav,የ አቶ ገብረ የ ስ የመጀመሪያ ልጅ ጸጋ ከ ሮድ ስ ኮሌጅ በ ኢኮኖሚክስ የመጀመሪያ ዲግሪ ዋን ያገኘች ው ከፍተኛ ማእረግ ም ሩቅ ሆና ነው,8.96
../data/AMHARIC/data/train/wav/tr_1481_tr15082.wav,በ ሀገራችን በ ኢትዮጵያ ተመሳሳይ የሆነ የ ሴቶች አስተዋጽኦ ሞል ቷል,5.632
../data/AMHARIC/data/train/wav/tr_1482_tr15083.wav,በ እያንዳንዱ ቡድን ውስጥ ም ሀያ ሶስት ተጫዋቾች ይገኛሉ,4.608
../data/AMHARIC/data/train/wav/tr_1483_tr15084.wav,ተጋጣሚ ቡድን ላዚዮ ዘንድሮ ስድስት መቶ ሀያ ስድስት ሚሊዮን ብር በ ማውጣት ቡድኑ በ አዲስ መልክ ያደራጀ ነው,7.68
../data/AMHARIC/data/train/wav/tr_1484_tr15085.wav,ኢንተር ሚላን ሳር ኔታ ና ን ሁለት ለ አንድ አሸን ፏል,4.608
../data/AMHARIC/data/train/wav/tr_1485_tr15086.wav,ተጨዋቾቹ በ እኔ ላይ እምነት ነበራቸው,5.376
../data/AMHARIC/data/train/wav/tr_1486_tr15087.wav,አሁን እንደ ተመለከትኩ ት ተጫዋቾ ቻችሁ ጥንካሬ ና ጉልበት ይጐድ ላቸዋል,5.888
../data/AMHARIC/data/train/wav/tr_1487_tr15088.wav,ከ ጃፓን ከ ናይጄሪያ ከኢስቶኒያ ና ከ ሜቄዶኒያ ጋር ይጫወታሉ,5.248
../data/AMHARIC/data/train/wav/tr_1488_tr15089.wav,እርሰ መስተዳድሩ በ በኩላቸው የ ቀረበላቸው ክሶች መሰረተ ቢ ሶች መሆናቸው ን ገልጸዋል,6.272
../data/AMHARIC/data/train/wav/tr_1489_tr15090.wav,ሁላችን ም አስራ ሶስት ልጆች አሉ ን,4.992
../data/AMHARIC/data/train/wav/tr_148_tr02048.wav,የ ሟች ማንነት ን ሙሉ በ ሙሉ እንዳል ተደረሰበት ፖሊስ አስ ታውቋል,5.76
../data/AMHARIC/data/train/wav/tr_1490_tr15091.wav,ከ ህወሀት ማእከላዊ ኮሚቴ ታግደ ው የሚገኙት የ ሰለሞን ጢሞ ባለቤት ከ እስር ተለቀቁ,6.272
../data/AMHARIC/data/train/wav/tr_1491_tr15092.wav,በ አዋሳ ከተማ ተማሪዎች ና ፖሊስ በ ድንጋይ ና በ ጥይት ተጋጩ,4.864
../data/AMHARIC/data/train/wav/tr_1492_tr15093.wav,ከ ኢትዮጵያዊ ነቴ ቀጥሎ ወሎዬ ነኝ በማ ልት መልሰዋል,5.248
../data/AMHARIC/data/train/wav/tr_1493_tr15094.wav,ለ ማንኛውም ግን በውጭ የሚገኙት ም ሀይሎች በ ምርጫው ወቅት በ አንድ አይነት አስተማማኝ ቅንጅት መስራት እንደሚ ገባቸው አምናለሁ,8.576
../data/AMHARIC/data/train/wav/tr_1494_tr15095.wav,የተያዙ ሰዎች በ ዋስ የ መፈታት መብት አ ላቸው,4.992
../data/AMHARIC/data/train/wav/tr_1495_tr15096.wav,በ ቅድሚያ ም በ ኢትዮጵያ በ አውሮፓ ና በ ሰሜን አሜሪካ የ ህብረቱ ን አላማዎች አሟል ተው የሚ ያራምዱ ና የ እ ለት ተ እ ለት ተግባራ ቱን የሚ ያከናውኑ ጽህፈት ቤቶች እንዲ ቋቋሙ ጉባኤው ወስ ኗል,11.904
../data/AMHARIC/data/train/wav/tr_1496_tr15097.wav,ውጭ ጉዳይ ሚኒስትር በበኩሉ እንደ ተገለጸው መልእክተኛ ው ከ ጠቅላይ ሚኒስትሩ ጋር የ ተነጋገሩ ት በ መሪዎቹ ስብሰባ ላይ በሚ ነሱ አጀንዳ ዎች ላይ ነበር,10.24
../data/AMHARIC/data/train/wav/tr_1497_tr15098.wav,ታዲያ ይህን ስል በ ህገ መንግስታችን ላይ እንደ ተደነገገው ፓርቲዎች ሊ መሰረቱ የሚችሉ ባቸው ና የማይችሉ ባቸው ሁኔታዎች ተ ገልጠዋል,8.192
../data/AMHARIC/data/train/wav/tr_1498_tr15099.wav,በ ትውልድ ኢትዮጵያዊያ ን ለ ሆኑ የውጭ ዜጐች መታወቂያ ና የ ምዝገባ ቅጽ ተዘጋጀ,6.016
../data/AMHARIC/data/train/wav/tr_1499_tr15100.wav,ከዚህ ቀጥሎ ሊቨርፑል ና ኒውካስል እንደሚ ከተሉ የ እንግሊዝ መጽሄቶች ይናገራሉ,6.528
../data/AMHARIC/data/train/wav/tr_149_tr02049.wav,ስድስት መቶ የሚሆኑ የ ኢትዮጵያ ና የ ሶማሊያ ስደተኞች የመን ገቡ,5.632
../data/AMHARIC/data/train/wav/tr_14_tr01014.wav,ላቁኦተ ትምህርት ቤት መንገድ ና ሆስፒታል ተ ገንብቷል,5.504
../data/AMHARIC/data/train/wav/tr_1500_tr16001.wav,ሶስተኛው ሜይን ፍሬ ም ኮምፒውተር ይባላል,4.096
../data/AMHARIC/data/train/wav/tr_1501_tr16002.wav,ዲፕሎማቶች ን ዋቢ ያደረገው ዘገባ እንዳ መለከተው በ ስብሰባው በ ሁለቱ ወገኖች መካከል ያለው አለ መግባባት ይፈ ታል ተብሎ ታ ም ኗል,10.24
../data/AMHARIC/data/train/wav/tr_1502_tr16003.wav,የ ኢትዮጵያ ንግድ ባንክ ባለፈው አርብ ስድስት የተባረሩ ኤርትራውያን ከ ባንኩ ተ በ ድረው ያል መለሱት ን ገንዘብ ለ ማስመለስ ንብረታቸው ን በ ሀራጅ ጨረታ ማቅረቡ ተገለጸ,11.52
../data/AMHARIC/data/train/wav/tr_1503_tr16004.wav,የሚያ ሳዝነው እንደ ሸንኮራ ተመ ጠው ሲ ያልቁ እንደ ኮንዶ ም ኢህአዴግ ተጠቅሞ ባቸው ሲ ያበቃ ማሽቀን ጠሩ ነው,7.68
../data/AMHARIC/data/train/wav/tr_1504_tr16005.wav,እንዲያ ውም ከ መስቀል አደባባይ በ ፖሊስ ሀይል እንዲ ባረሩ ተደርጓል,4.608
../data/AMHARIC/data/train/wav/tr_1505_tr16006.wav,የ ጃክሮስ ስራ አስኪያጅ የ ተረከቡ ትን ገንዘብ እየ ሰሩ በት አይደለም,4.224
../data/AMHARIC/data/train/wav/tr_1506_tr16007.wav,ሻለቃው ይህንን መልስ የ ሰጡት ከ ኢትዮጵያ እንዲ ባረሩ የ ተደረጉት ኤርትራ ዋ ያን ቡዙ ዎቹ ለ በርካታ አመታት ኢትዮጵያ ውስጥ የ ኖሩ ና ኢትዮጵያውያ ንም ናቸው,9.344
../data/AMHARIC/data/train/wav/tr_1507_tr16008.wav,ግለሰቡ በ ኢትዮጵያ የ ሚያደርጉት እንቅስቃሴ በ ቅርቡ የተቋረጠ ና ከ አገር እንዲ ወጡ የ ተደረጉ ናቸው,7.68
../data/AMHARIC/data/train/wav/tr_1508_tr16009.wav,የ ሀይማኖት አድባራት ና ገዳማት ም ን አይነት ደባ እንደሚ ፈጸም ባቸውም ተነግሮ ናል,5.888
../data/AMHARIC/data/train/wav/tr_1509_tr16010.wav,ይሁን ና አሁን ም የ ኢትዮጵያ መንግስት አስተያየት ከ መስጠት ተቆጥ ቧል,4.096
../data/AMHARIC/data/train/wav/tr_150_tr02050.wav,በ ተጨማሪ ም ኢትዮጵያ ውስጥ ውንብድና ፈጽመው ወደ ኬንያ የ ገቡት ን ሽፍቶች ሽፋን ሲሰጡ ቆይ ተዋል,7.424
../data/AMHARIC/data/train/wav/tr_1510_tr16011.wav,ጣሊያናዊ ሬኖ ሳሪ የ ጣሊያን ሶሻሊስት ፓርቲ አባል ናቸው,4.224
../data/AMHARIC/data/train/wav/tr_1511_tr16012.wav,የመንግስት ባለስልጣናት አፈቀላጤ ዎች ስፖ ክስ ፐርሰ ን ዲፕሎማቶች በ አሸናፊነት የ ወጣች ው ኢትዮጵያ ስለመሆኗ መግለጫ ዎች መስጠታቸው ን ቀጠሉ,9.216
../data/AMHARIC/data/train/wav/tr_1512_tr16013.wav,የ ብሄራዊ ባንክ ገዢ ዱ ባለ ጃሌ ተነሱ,3.584
../data/AMHARIC/data/train/wav/tr_1513_tr16014.wav,ይህንን ችግር ዋልታ ኢንፎርሜሽ ን ማእከል ም ሆነ ኢዜአ እንዳል ተባበሯቸው ገልጠዋል,6.144
../data/AMHARIC/data/train/wav/tr_1514_tr16015.wav,ስድስት መቶ የ ኦሮሚያ ሹሞች ስብሰባ ጥለው ወጡ,3.584
../data/AMHARIC/data/train/wav/tr_1515_tr16016.wav,ሜዳሊያ ው ከሚያስ ገኘው ክብር በ ተጨማሪ ም እንደ የ ደረጃው እስከ አርባ ሺህ ብር የሚደርስ የ ገንዘብ ሽልማት እንዳለው ም ተ ነግ ሯል,9.472
../data/AMHARIC/data/train/wav/tr_1516_tr16017.wav,ባንኮች ለ ደንበኞቻቸው ለሚ ሰጡት ብድር መጠባበቂያ እንዲይዙ የ ኢትዮጵያ ብሄራዊ ባንክ በ ቅርቡ ያወጣ ው መመሪያ ባንኮች ንና የአገሪቱን ኢኮኖሚ የሚጐዳ ነው ተ ባለ,10.88
../data/AMHARIC/data/train/wav/tr_1517_tr16018.wav,ይህ በዚህ እንዳለ የ ኢትዮጵያ ኦርቶዶክስ ቤተ ክርስቲያን ጽፈት ቤት ሀላፊዎች ተባባሪ ዎች ሊ ሆኑ አልቻሉም,6.272
../data/AMHARIC/data/train/wav/tr_1518_tr16019.wav,ፍትህ የ ዴሞክራሲ ሂደት እንዲ ፋጠን የሚያደርግ ነው,4.352
../data/AMHARIC/data/train/wav/tr_1519_tr16020.wav,ይሁን እንጂ ኮሚሽኑ ከ ቶምሳ አንስቶ በ ትይዩ መስመር ድንበሩ እንዲ ጸና ወስ ኗል,6.016
../data/AMHARIC/data/train/wav/tr_151_tr02051.wav,ስህተት ያለበት የ ምርጫ ቅጽ ተገኘ,3.968
../data/AMHARIC/data/train/wav/tr_1520_tr16021.wav,እግሩ ላይ እን ውደቅ እንዴ አሁን እ ኮ እነሱ የ ኢኮኖሚ እቀባ ይደረግ ና ሲ ደኸይ ይተው ልናል ነው ነገራቸው,7.808
../data/AMHARIC/data/train/wav/tr_1521_tr16022.wav,በ ኢትዮጵያ ለ ኤድስ መድሀኒት ሊሆን የሚችል የ እጽዋት ዝርያ አለ ተ ባለ,5.12
../data/AMHARIC/data/train/wav/tr_1522_tr16023.wav,አራት ኪሎ ና ፒያሳ የሚገኙ ንግድ ቤቶች ከ አስር ሰአት ጀምሮ ሱቃ ችውን ዘግ ተዋል,6.272
../data/AMHARIC/data/train/wav/tr_1523_tr16024.wav,አቶ ሀይለስላሴ ወልደ ገሪማ አ ም ና የ ዩኒቨርስቲ ተማሪዎች ን የ መብት ጥያቄ ለ ማፈን በዋናነት የ ተንቀሳቀሱ መሆናቸው ን ተማሪዎቹ ያስታውሳ ሉ,8.832
../data/AMHARIC/data/train/wav/tr_1524_tr16025.wav,በ ዲሞክራቲክ ሪፐብሊክ ኮንጐ ና በ ሴራሊዮን የ ሰላም ማስከበሩ ተግባር እ ው ክታ እንደ ገጠመው ይታወሳ ል,6.784
../data/AMHARIC/data/train/wav/tr_1525_tr16026.wav,የ አስተባባሪ ኮሚቴው ሰብሳቢ ታሰሩ,2.816
../data/AMHARIC/data/train/wav/tr_1526_tr16027.wav,ኤ ዴፓ ነገ ታላቅ ህዝባዊ ስብሰባ ያካሂ ዳል,3.456
../data/AMHARIC/data/train/wav/tr_1527_tr16028.wav,ብዙዎቹ ታዛቢዎች የ አንጃዎች መሪዎች የ ጅቡቲ ውን የ ሰላም ሀሳብ እንዲቀበሉ ፕሬዝዳንት ጋዳፊ ለ ማሳመን እንደሚ ጥሩ ገም ተዋል,8.576
../data/AMHARIC/data/train/wav/tr_1528_tr16029.wav,አስተያየት የሰጡ የ ህክምና ባለሙያዎች ቢስቁ ም እሱ በ እምነቱ እንደ ጸና ሞራ ውን ታቅ ፎ ፍርዱ ን እየ ጠበቀ ነው,7.04
../data/AMHARIC/data/train/wav/tr_1529_tr16030.wav,ሶስት አምስት ሁለት ን እን ጫወታ ለ ን ይባላል,3.712
../data/AMHARIC/data/train/wav/tr_152_tr02052.wav,ይህኛው ዘዴ ካልሰራ ኢህአዴግ ን ማለት ም የ ኢትዮጵያ ን መንግስት ሊ ያዳክሙ የሚችሉ እርምጃ ዎችን ይወስዳ ል,7.936
../data/AMHARIC/data/train/wav/tr_1530_tr16031.wav,ጥሩ ኳሊቲ ያለ ንና ጠንካራ እንደሆ ን ን ደጋግመን አሳይተ ናል,5.248
../data/AMHARIC/data/train/wav/tr_1531_tr16032.wav,እስካሁን የ ተለመደው ቪዲዮ ነው,2.432
../data/AMHARIC/data/train/wav/tr_1532_tr16033.wav,እስኪ ስላለፈ ው እና ው ራ,2.432
../data/AMHARIC/data/train/wav/tr_1533_tr16034.wav,በ እኛ አስተያየት የተስማሙ ወደ ክልል ሄደው አስተምረ ው የ ተመለሱ የ ስፖርት ኮሚሽኑ ሙያተኞች አል ታጡ ም,6.4
../data/AMHARIC/data/train/wav/tr_1534_tr16035.wav,እኔ የ ቴክኒክ ኮሚቴው አባል ነኝ,2.56
../data/AMHARIC/data/train/wav/tr_1535_tr16036.wav,ይህን ሙሉ ለ ሙሉ አፋችን ን ደፍ ነን መናገር እንችላ ለ ን,3.456
../data/AMHARIC/data/train/wav/tr_1536_tr16037.wav,ክለቡ ና ናይክ ፔፕሲ ተባብረው የ ገቡ ለት ይህ የ መድን ዋስትና ስልሳ ሚሊዮን ዶላር ነው,5.504
../data/AMHARIC/data/train/wav/tr_1537_tr16038.wav,ቁንጮ ነታቸው ስ ም ብቻ ነው,2.56
../data/AMHARIC/data/train/wav/tr_1538_tr16039.wav,ኤርፖርት እንደ ደረስ ን አቶ ተስፋዬ ተቀብለው ናል,3.456
../data/AMHARIC/data/train/wav/tr_1539_tr16040.wav,ጉዳዩ ን አስ መልክ ተ ን ቅሬታ ችንን በ አገኘነው አጋጣሚ ገልጸ ናል,4.352
../data/AMHARIC/data/train/wav/tr_153_tr02053.wav,አገር እያስ ረከብ ን ነው ከ ወጣ ን ስ በኋላ ም ን ሰራ ን ስለ ስደት ና ስደተኞች ውይይታችን ን እን ቀጥል,7.68
../data/AMHARIC/data/train/wav/tr_1540_tr16041.wav,ተጨዋቾ ቻችሁ ጥሩ ችሎታ አ ላቸው,2.816
../data/AMHARIC/data/train/wav/tr_1541_tr16042.wav,አሸናፊ ፈጣን ተጨዋች ነው,2.048
../data/AMHARIC/data/train/wav/tr_1542_tr16043.wav,የ አዲስ አበባ ፖሊስ ኮሚሽን ባለስልጣናት ወህኒ ወረዱ,3.584
